4502517928-10,Create Purchase Order item,20170421 10:36:05,USER 293,,
4502636087-20,Create Purchase Order item,20171228 11:21:26,USER 41,,
4502594707-10,Create Purchase Order item,20171002 14:49:59,USER 225,,
4502475344-10,Create Purchase Order item,20170201 13:52:11,USER 140,,
4502472337-30,Create Purchase Order item,20170126 11:02:41,USER 433,,
4502583991-30,Create Purchase Order item,20170912 07:54:31,USER 14,,
4502546571-60,Create Purchase Order item,20170615 10:39:20,USER 442,,
4502542083-90,Create Purchase Order item,20170607 14:00:21,E-USER,,
4502531516-10,Create Purchase Order item,20170516 13:43:08,USER 174,,
4502566509-10,Create Purchase Order item,20170801 08:27:08,USER 442,,
4502590723-10,Create Purchase Order item,20170925 08:44:56,USER 511,,
4502592520-50,Create Purchase Order item,20170927 16:00:07,E-USER,,
4502622758-20,Create Purchase Order item,20171128 10:56:00,USER 318,,
4502625924-20,Create Purchase Order item,20171205 08:38:53,USER 511,,
4502478308-70,Create Purchase Order item,20170208 08:22:08,USER 12,,
4502483881-30,Create Purchase Order item,20170216 15:00:18,E-USER,,
4502585801-10,Create Purchase Order item,20170914 10:42:39,USER 482,,
4502493483-10,Create Purchase Order item,20170306 11:06:12,USER 433,,
4502619989-50,Create Purchase Order item,20171122 12:25:20,USER 23,,
4502495775-10,Create Purchase Order item,20170308 12:51:06,USER 234,,
4502625231-20,Create Purchase Order item,20171204 06:00:12,E-USER,,
4502520130-10,Create Purchase Order item,20170426 10:15:51,USER 12,,
4502625796-130,Create Purchase Order item,20171205 06:25:36,USER 141,,
4502490069-10,Create Purchase Order item,20170227 07:47:34,USER 23,,
4502521535-60,Create Purchase Order item,20170428 07:41:36,USER 482,,
4502473173-20,Create Purchase Order item,20170127 14:03:31,USER 348,,
4502622068-10,Create Purchase Order item,20171127 14:00:08,E-USER,,
4502579405-30,Create Purchase Order item,20170901 10:11:05,USER 243,,
4502520909-10,Create Purchase Order item,20170427 08:44:20,USER 245,,
4502509298-20,Create Purchase Order item,20170403 07:52:21,USER 496,,
4502597646-50,Create Purchase Order item,20171009 10:16:25,USER 23,,
4502516638-20,Create Purchase Order item,20170419 12:41:31,USER 433,,
4502599676-50,Create Purchase Order item,20171012 10:00:51,E-USER,,
4502527394-110,Create Purchase Order item,20170508 11:12:08,USER 433,,
4502539415-10,Create Purchase Order item,20170601 07:19:44,USER 411,,
4502460620-10,Create Purchase Order item,20170103 16:00:08,E-USER,,
4502610567-40,Create Purchase Order item,20171103 10:45:36,USER 511,,
4502569505-150,Create Purchase Order item,20170808 15:00:32,E-USER,,
4502484047-30,Create Purchase Order item,20170217 08:24:28,USER 243,,
4502472248-40,Create Purchase Order item,20170126 09:33:47,USER 322,,
4502573079-20,Create Purchase Order item,20170818 09:59:15,USER 12,,
4502619665-50,Create Purchase Order item,20171122 08:32:40,USER 518,,
4502593808-20,Create Purchase Order item,20170929 11:55:47,USER 270,,
4502494651-50,Create Purchase Order item,20170308 08:14:55,USER 12,,
4502547873-20,Create Purchase Order item,20170619 09:28:18,USER 510,,
4502492731-30,Create Purchase Order item,20170303 10:26:47,USER 482,,
4502552560-40,Create Purchase Order item,20170628 07:09:57,USER 177,,
4502597512-90,Create Purchase Order item,20171009 08:57:33,USER 12,,
4502619856-20,Create Purchase Order item,20171122 10:20:34,USER 433,,
4502469158-70,Create Purchase Order item,20170120 09:48:40,USER 482,,
4502517753-40,Create Purchase Order item,20170421 08:34:20,USER 434,,
4502578201-90,Create Purchase Order item,20170830 15:00:17,E-USER,,
4502558859-220,Create Purchase Order item,20170712 06:17:45,USER 141,,
4502604053-40,Create Purchase Order item,20171020 09:30:25,USER 433,,
4502618393-50,Create Purchase Order item,20171120 10:52:00,USER 12,,
4502532507-10,Create Purchase Order item,20170518 10:32:30,USER 142,,
4502622480-40,Create Purchase Order item,20171128 07:39:00,USER 14,,
4502621543-60,Create Purchase Order item,20171127 06:00:51,E-USER,,
4502564331-40,Create Purchase Order item,20170726 05:00:07,E-USER,,
4502506091-20,Create Purchase Order item,20170327 10:31:56,USER 53,,
4502621539-270,Create Purchase Order item,20171127 05:00:58,E-USER,,
4502512410-170,Create Purchase Order item,20170409 09:45:38,USER 2,,
4502597007-20,Create Purchase Order item,20171006 10:51:07,USER 433,,
4502590677-50,Create Purchase Order item,20170925 08:29:56,USER 433,,
4502605351-260,Create Purchase Order item,20171024 07:03:22,USER 141,,
4502619532-80,Create Purchase Order item,20171122 05:00:39,E-USER,,
4502601179-20,Create Purchase Order item,20171016 08:21:26,USER 14,,
4502576418-30,Create Purchase Order item,20170828 07:50:14,USER 23,,
4502600037-10,Create Purchase Order item,20171012 11:38:27,USER 411,,
4502622752-20,Create Purchase Order item,20171128 10:46:29,USER 518,,
4502508545-60,Create Purchase Order item,20170331 05:00:07,E-USER,,
4502591111-70,Create Purchase Order item,20170925 14:58:59,USER 442,,
4502564502-110,Create Purchase Order item,20170726 08:56:11,USER 458,,
4502462682-50,Create Purchase Order item,20170110 07:40:47,USER 14,,
4502498097-10,Create Purchase Order item,20170313 12:24:28,USER 496,,
4502580549-40,Create Purchase Order item,20170905 08:44:31,USER 482,,
4502504331-190,Create Purchase Order item,20170323 06:25:55,USER 141,,
4502547215-80,Create Purchase Order item,20170616 10:34:07,USER 12,,
4502591289-40,Create Purchase Order item,20170926 07:56:15,USER 482,,
4502484164-40,Create Purchase Order item,20170217 09:57:01,USER 41,,
4502615185-90,Create Purchase Order item,20171114 10:00:06,USER 411,,
4502600960-150,Create Purchase Order item,20171016 05:00:30,E-USER,,
4502585495-180,Create Purchase Order item,20170914 06:11:32,USER 141,,
4502600315-30,Create Purchase Order item,20171013 05:00:13,E-USER,,
4502493132-30,Create Purchase Order item,20170306 08:36:40,USER 225,,
4502564456-20,Create Purchase Order item,20170726 08:35:31,USER 442,,
4502482825-10,Create Purchase Order item,20170215 09:09:19,USER 295,,
4502600965-80,Create Purchase Order item,20171016 05:00:43,E-USER,,
4502557110-40,Create Purchase Order item,20170707 07:34:47,USER 177,,
4502500775-10,Create Purchase Order item,20170317 11:00:58,USER 511,,
4502622088-20,Create Purchase Order item,20171127 14:25:33,USER 5,,
4502627593-50,Create Purchase Order item,20171208 05:00:07,E-USER,,
4502597666-10,Create Purchase Order item,20171009 10:26:29,USER 433,,
4502535755-130,Create Purchase Order item,20170524 06:50:22,USER 141,,
4502517866-90,Create Purchase Order item,20170421 10:00:15,E-USER,,
4502632812-10,Create Purchase Order item,20171219 10:05:01,E-USER,,
4502496973-200,Create Purchase Order item,20170309 15:00:46,E-USER,,
4502528151-10,Create Purchase Order item,20170510 09:00:29,E-USER,,
4502616717-10,Create Purchase Order item,20171116 11:32:06,USER 433,,
4502510479-350,Create Purchase Order item,20170405 06:48:05,USER 141,,
4502517800-20,Create Purchase Order item,20170421 09:02:22,USER 12,,
4502581670-120,Create Purchase Order item,20170907 05:00:12,E-USER,,
4502529591-10,Create Purchase Order item,20170512 08:01:35,USER 322,,
4502515488-60,Create Purchase Order item,20170418 08:20:33,USER 12,,
4502580620-10,Create Purchase Order item,20170905 09:25:39,USER 14,,
4502608026-120,Create Purchase Order item,20171030 06:00:21,E-USER,,
4502545890-30,Create Purchase Order item,20170614 10:00:30,E-USER,,
4502589424-30,Create Purchase Order item,20170921 10:32:42,USER 482,,
4502567711-40,Create Purchase Order item,20170804 08:10:55,USER 12,,
4502602246-60,Create Purchase Order item,20171017 14:32:34,USER 433,,
4502459481-120,Create Purchase Order item,20170102 06:32:04,USER 518,,
4502482788-290,Create Purchase Order item,20170215 08:52:33,USER 12,,
4502544026-10,Create Purchase Order item,20170612 05:00:49,E-USER,,
4502633416-20,Create Purchase Order item,20171220 08:22:32,USER 12,,
4502619532-110,Create Purchase Order item,20171122 05:00:39,E-USER,,
4502520130-100,Create Purchase Order item,20170426 10:15:51,USER 12,,
4502516862-40,Create Purchase Order item,20170420 05:00:22,E-USER,,
4502621638-40,Create Purchase Order item,20171127 08:00:42,E-USER,,
4502546030-10,Create Purchase Order item,20170614 11:45:13,USER 511,,
4502627008-180,Create Purchase Order item,20171207 08:02:39,USER 14,,
4502535367-60,Create Purchase Order item,20170523 12:08:46,USER 518,,
4502517800-250,Create Purchase Order item,20170421 09:02:22,USER 12,,
4502481453-80,Create Purchase Order item,20170213 08:00:17,E-USER,,
4502585478-30,Create Purchase Order item,20170914 04:00:16,E-USER,,
4502482017-20,Create Purchase Order item,20170213 21:25:26,USER 5,,
4502494850-10,Create Purchase Order item,20170308 10:15:22,E-USER,,
4502520337-60,Create Purchase Order item,20170426 13:34:18,USER 182,,
4502557061-150,Create Purchase Order item,20170707 06:06:19,USER 141,,
4502471394-10,Create Purchase Order item,20170125 07:01:47,USER 511,,
4502620193-40,Create Purchase Order item,20171122 18:00:34,E-USER,,
4502558854-40,Create Purchase Order item,20170712 05:00:18,E-USER,,
4502532189-20,Create Purchase Order item,20170518 06:32:01,USER 141,,
4502636496-40,Create Purchase Order item,20171229 05:00:16,E-USER,,
4502502844-40,Create Purchase Order item,20170321 14:00:10,E-USER,,
4502565963-60,Create Purchase Order item,20170731 08:03:44,USER 14,,
4502511244-70,Create Purchase Order item,20170406 09:00:32,E-USER,,
4502543446-90,Create Purchase Order item,20170609 10:10:31,USER 433,,
4502462360-10,Create Purchase Order item,20170109 12:37:01,USER 433,,
4502616479-10,Create Purchase Order item,20171116 08:00:13,E-USER,,
4502613937-50,Create Purchase Order item,20171110 11:07:37,USER 306,,
4502540191-10,Create Purchase Order item,20170602 09:04:49,USER 53,,
4502475532-150,Create Purchase Order item,20170202 06:33:08,USER 141,,
4502531936-10,Create Purchase Order item,20170517 10:47:43,USER 53,,
4502493899-200,Create Purchase Order item,20170307 06:41:12,USER 141,,
4502625670-30,Create Purchase Order item,20171204 14:34:06,USER 33,,
4502614247-30,Create Purchase Order item,20171113 06:00:13,E-USER,,
4502472689-140,Create Purchase Order item,20170127 07:48:00,USER 14,,
4502520177-40,Create Purchase Order item,20170426 10:51:00,USER 433,,
4502460433-10,Create Purchase Order item,20170103 12:48:18,USER 411,,
4502585688-10,Create Purchase Order item,20170914 09:46:20,USER 411,,
4502551763-10,Create Purchase Order item,20170626 14:06:04,USER 243,,
4502620175-10,Create Purchase Order item,20171122 16:00:09,E-USER,,
4502473365-190,Create Purchase Order item,20170130 06:45:47,USER 141,,
4502491389-40,Create Purchase Order item,20170301 05:00:30,E-USER,,
4502597368-80,Create Purchase Order item,20171009 05:00:42,E-USER,,
4502607693-10,Create Purchase Order item,20171027 10:48:56,USER 496,,
4502629531-30,Create Purchase Order item,20171212 15:04:36,USER 433,,
4502524265-10,Create Purchase Order item,20170505 10:46:14,USER 12,,
4502604518-120,Create Purchase Order item,20171022 10:20:33,USER 433,,
4502629831-80,Create Purchase Order item,20171213 07:08:03,USER 141,,
4502580396-40,Create Purchase Order item,20170904 22:05:01,E-USER,,
4502471746-80,Create Purchase Order item,20170125 11:34:51,USER 194,,
4502539822-90,Create Purchase Order item,20170601 14:00:18,E-USER,,
4502521867-60,Create Purchase Order item,20170428 11:38:02,USER 433,,
4502460119-310,Create Purchase Order item,20170103 06:48:36,USER 141,,
4502578798-10,Create Purchase Order item,20170831 10:48:52,USER 164,,
4502532189-270,Create Purchase Order item,20170518 06:32:01,USER 141,,
4502558714-10,Create Purchase Order item,20170711 13:42:16,USER 41,,
4502517115-70,Create Purchase Order item,20170420 10:40:16,USER 433,,
4502539993-250,Create Purchase Order item,20170602 06:12:58,USER 141,,
4502601179-30,Create Purchase Order item,20171016 08:21:26,USER 14,,
4502505500-10,Create Purchase Order item,20170324 14:14:42,E-USER,,
4502625754-10,Create Purchase Order item,20171204 15:57:26,USER 295,,
4502483946-130,Create Purchase Order item,20170217 05:00:24,E-USER,,
4502496973-250,Create Purchase Order item,20170309 15:00:46,E-USER,,
4502610107-10,Create Purchase Order item,20171102 11:08:40,USER 511,,
4502500141-30,Create Purchase Order item,20170316 14:52:25,USER 518,,
4502474547-120,Create Purchase Order item,20170131 12:47:31,USER 446,,
4502487207-10,Create Purchase Order item,20170222 12:32:37,USER 225,,
4502518455-20,Create Purchase Order item,20170424 07:56:17,USER 23,,
4502462065-30,Create Purchase Order item,20170109 08:58:44,USER 12,,
4502543444-10,Create Purchase Order item,20170609 10:09:04,USER 433,,
4502628480-30,Create Purchase Order item,20171211 10:18:38,USER 482,,
4502474332-60,Create Purchase Order item,20170131 10:18:25,USER 14,,
4502585924-40,Create Purchase Order item,20170914 13:21:04,USER 318,,
4502486199-60,Create Purchase Order item,20170221 07:39:26,USER 482,,
4502550820-50,Create Purchase Order item,20170623 05:00:11,E-USER,,
4502521680-40,Create Purchase Order item,20170428 09:19:23,USER 14,,
4502528804-20,Create Purchase Order item,20170511 06:43:00,USER 141,,
4502478308-170,Create Purchase Order item,20170208 08:22:08,USER 12,,
4502616281-40,Create Purchase Order item,20171115 14:34:45,USER 318,,
4502497596-10,Create Purchase Order item,20170310 13:56:20,USER 245,,
4502520130-70,Create Purchase Order item,20170426 10:15:51,USER 12,,
4502621535-10,Create Purchase Order item,20171127 05:00:47,E-USER,,
4502612255-10,Create Purchase Order item,20171108 07:47:43,USER 142,,
4502491394-30,Create Purchase Order item,20170301 06:00:48,E-USER,,
4502481524-20,Create Purchase Order item,20170213 09:07:33,USER 23,,
4502619263-160,Create Purchase Order item,20171121 14:41:01,USER 433,,
4502616412-330,Create Purchase Order item,20171116 06:51:27,USER 141,,
4502628281-10,Create Purchase Order item,20171211 08:00:09,E-USER,,
4502528773-70,Create Purchase Order item,20170511 04:00:14,E-USER,,
4502620179-70,Create Purchase Order item,20171122 16:08:40,USER 23,,
4502462144-30,Create Purchase Order item,20170109 09:58:25,USER 511,,
4502601285-50,Create Purchase Order item,20171016 10:00:02,USER 433,,
4502528028-20,Create Purchase Order item,20170510 08:02:35,USER 433,,
4502503097-80,Create Purchase Order item,20170322 07:25:33,USER 482,,
4502478906-50,Create Purchase Order item,20170209 08:32:51,USER 433,,
4502537192-30,Create Purchase Order item,20170529 05:00:32,E-USER,,
4502572474-20,Create Purchase Order item,20170817 08:13:27,USER 433,,
4502460126-10,Create Purchase Order item,20170103 07:04:04,USER 25,,
4502498354-40,Create Purchase Order item,20170314 07:28:36,USER 482,,
4502483946-140,Create Purchase Order item,20170217 05:00:24,E-USER,,
4502555254-70,Create Purchase Order item,20170704 08:00:51,USER 433,,
4502630606-10,Create Purchase Order item,20171214 08:49:26,USER 433,,
4502508902-20,Create Purchase Order item,20170331 11:26:13,USER 482,,
4502620619-20,Create Purchase Order item,20171123 12:00:40,E-USER,,
4502582904-10,Create Purchase Order item,20170908 12:57:43,USER 140,,
4502625309-50,Create Purchase Order item,20171204 08:17:37,USER 12,,
4502587939-10,Create Purchase Order item,20170919 11:04:29,USER 488,,
4502585655-10,Create Purchase Order item,20170914 09:20:22,USER 511,,
4502529088-10,Create Purchase Order item,20170511 10:15:18,E-USER,,
4502574523-70,Create Purchase Order item,20170823 06:28:50,USER 141,,
4502617062-80,Create Purchase Order item,20171116 13:36:59,USER 225,,
4502582741-10,Create Purchase Order item,20170908 10:23:15,USER 482,,
4502505457-20,Create Purchase Order item,20170324 13:24:48,USER 140,,
4502534938-200,Create Purchase Order item,20170523 05:00:14,E-USER,,
4502462414-10,Create Purchase Order item,20170109 13:32:05,USER 511,,
4502585715-50,Create Purchase Order item,20170914 10:00:23,E-USER,,
4502484198-110,Create Purchase Order item,20170217 10:17:33,USER 12,,
4502462358-60,Create Purchase Order item,20170109 12:34:42,USER 433,,
4502598746-20,Create Purchase Order item,20171011 05:00:13,E-USER,,
4502519213-10,Create Purchase Order item,20170425 07:58:53,USER 293,,
4502559439-40,Create Purchase Order item,20170713 08:22:42,USER 225,,
4502493533-170,Create Purchase Order item,20170306 11:47:03,USER 410,,
4502492731-10,Create Purchase Order item,20170303 10:26:47,USER 482,,
4502631561-70,Create Purchase Order item,20171215 13:05:42,USER 433,,
4502528804-200,Create Purchase Order item,20170511 06:43:00,USER 141,,
